Created At,Tweet,TweetLink,RetweetCount,LikeCount,EngagementRate
2022-12-16,b'No regional party can represent vision for country; they can represent vision for a community or state but not for country: Rahul Gandhi',https://twitter.com/PTI_News/status/1603721329919725568,47,562,6.09
2022-12-16,"b""Kyiv authorities say Ukrainian air defences shot down nearly all missiles in \none of Russia's biggest attacks on capital, reports AP""",https://twitter.com/PTI_News/status/1603717301416898560,4,84,0.88
2022-12-16,"b""I feel govt trying to hide China's threat, but China is preparing for war, not just incursion: Rahul Gandhi at press conference""",https://twitter.com/PTI_News/status/1603716126852419584,97,792,8.89
2022-12-16,b'NIA files charge-sheet in Mumbai court against 11 accused  in Amravati pharmacist murder case',https://twitter.com/PTI_News/status/1603715875391082496,10,151,1.61
2022-12-16,"b""It's my view that Congress must work with all opposition parties, but decision on that will be taken by our party president: Rahul Gandhi""",https://twitter.com/PTI_News/status/1603715288926932993,13,192,2.05
2022-12-16,"b'Pakistan FM\'s ""uncivilised outburst"" seems to be a result of his country\'s increasing inability to use terrorists and their proxies: MEA'",https://twitter.com/PTI_News/status/1603712436489818113,18,149,1.67
2022-12-16,"b'Media writes about Aishwarya Rai, Virat Kohli, Amitabh Bachchan, but not about knowledge, love we can get from general public: Rahul Gandhi'",https://twitter.com/PTI_News/status/1603711933076865024,42,614,6.56
2022-12-16,"b""Pakistan's indisputable role in sponsoring, harbouring and actively financing terrorists and terror groups remains under scanner: MEA""",https://twitter.com/PTI_News/status/1603711764914655232,15,80,0.95
2022-12-16,"b""No country other than Pakistan can boast having 126 global terrorists, 27 UN-banned terror groups:MEA on Bilawal's comments against Modi""",https://twitter.com/PTI_News/status/1603711346880655361,224,1639,18.63
2022-12-16,b'BJP is going to be taken down by Congress only; no one should underestimate our party: Rahul Gandhi at press conference',https://twitter.com/PTI_News/status/1603709920888885249,39,501,5.4
2022-12-16,"b""If some lack courage to take on BJP, they're welcome to leave; we need people who believe in Congress: Rahul Gandhi on exodus from party""",https://twitter.com/PTI_News/status/1603709416930283522,60,451,5.11
2022-12-16,"b'Pakistan glorifies Osama bin Laden as a martyr; shelters terrorists like Hafiz Saeed, Masood Azhar: MEA'",https://twitter.com/PTI_News/status/1603709165222121472,35,280,3.15
2022-12-16,"b'If we utilise our workers well, we will be able to ensure a massive victory for Congress in Rajasthan: Rahul Gandhi at press conference'",https://twitter.com/PTI_News/status/1603708493164253184,6,120,1.26
2022-12-16,"b""His frustration would be better directed towards masterminds of terrorist enterprises in his own country: MEA on Bilawal's attack on Modi""",https://twitter.com/PTI_News/status/1603708460054753281,9,95,1.04
2022-12-16,"b""We saw that it's not just party workers, general public also loves Congress a lot: Rahul Gandhi on 100 days of Bharat Jodo Yatra""",https://twitter.com/PTI_News/status/1603708074342105089,11,106,1.17
2022-12-16,"b""Critics felt Bharat Jodo Yatra will fail in Rajasthan due to factionalism, but it's been a huge success here: Rahul Gandhi in Jaipur""",https://twitter.com/PTI_News/status/1603707738504065024,8,137,1.45
2022-12-16,"b""His comments are new low, even for Pakistan: MEA on Pak Foreign Minister Bilawal Bhutto Zardari's personal attack on PM Modi""",https://twitter.com/PTI_News/status/1603706647997665282,14,161,1.75
2022-12-16,"b'Chasing 513 to win first Test against India, Bangladesh end day three at 42 for no loss #INDvsBAN'",https://twitter.com/PTI_News/status/1603705221988749312,2,82,0.84
2022-12-16,"b""PM Modi briefed President Putin on India's ongoing Presidency of G-20 and highlighted its key priorities: Officials""",https://twitter.com/PTI_News/status/1603701278663921664,7,466,4.73
2022-12-16,"b'In context of Ukraine conflict, PM Modi during talks with Putin reiterated his call for dialogue and diplomacy as only way forward:Officials'",https://twitter.com/PTI_News/status/1603701112221028352,8,97,1.05
2022-12-16,"b'PM Modi and President Putin reviewed bilateral ties in areas of energy, trade and investments, defence cooperation: Officials'",https://twitter.com/PTI_News/status/1603699768999301120,18,418,4.36
2022-12-16,b'Prime Minister Narendra Modi holds phone conversation with Russian President Vladimir Putin: Officials',https://twitter.com/PTI_News/status/1603699517114941440,29,479,5.08
2022-12-16,b'Rupee drops 9 paise to 82.85 (provisional) against US dollar in early trade',https://twitter.com/PTI_News/status/1603695323305476096,13,154,1.67
2022-12-16,"b'Sensex drops 461.22 points to end at 61,337.81; Nifty declines 145.90 points to 18,269'",https://twitter.com/PTI_News/status/1603694904634658823,9,101,1.1
2022-12-16,b'India set Bangladesh a stiff target of 513 to win the first Test after declaring their second innings at 258 for 2\n #INDvBAN',https://twitter.com/PTI_News/status/1603692218988232705,7,87,0.94
2022-12-16,"b'NHRC notice to Bihar govt, state police chief over Saran hooch tragedy, response awaited in 4 weeks: Official'",https://twitter.com/PTI_News/status/1603686766812069888,13,122,1.35
2022-12-16,"b'Ukrainian air force spokesman says Russia has fired more than 60 missiles into Ukraine in latest round of strikes, reports AP'",https://twitter.com/PTI_News/status/1603682991423000577,7,121,1.28
2022-12-16,b'Shubman Gill scores his maiden Test century #INDvBAN',https://twitter.com/PTI_News/status/1603681818125172737,18,303,3.21
2022-12-16,b'India reach 140 for one at tea on 3rd day of first Test against Bangladesh; Shubman Gill stays unbeaten on 80 as te\xe2\x80\xa6 https://t.co/Ee1rCVWE4F',https://twitter.com/PTI_News/status/1603665962351202306,8,78,0.86
2022-12-16,"b""Pakistan's star batter Azhar Ali will retire from Test cricket after third and final match against England""",https://twitter.com/PTI_News/status/1603658160736129025,6,144,1.5
2022-12-16,"b'Ukrainian authorities report explosions in at least 3 cities, say Russia has launched \n""massive missile attack,"" reports AP'",https://twitter.com/PTI_News/status/1603656483342020609,6,90,0.96
2022-12-16,b'Rajya Sabha proceedings adjourned till 12 noon as Congress MPs troop into well of  House demanding debate on border situation with China',https://twitter.com/PTI_News/status/1603635510345228288,15,178,1.93
2022-12-16,b'Kuldeep Yadav takes five wickets as India dismiss Bangladesh for 150 runs to take huge first innings lead #INDVBAN',https://twitter.com/PTI_News/status/1603617054610690049,7,191,1.98
2022-12-16,"b'Govt slashes windfall profit tax on domestically produced crude oil to Rs 1,700/ton; export levy on diesel, ATF also cut: Official order'",https://twitter.com/PTI_News/status/1603616299653165056,9,175,1.84
2022-12-16,"b'Medical entrance exam NEET-UG to be conducted on May 7, 2023: National Testing Agency'",https://twitter.com/PTI_News/status/1603615964150386694,24,331,3.55
2022-12-16,"b'Cinema vehicle for people of different colours, castes and religions to better understand each other: Shah Rukh Kha\xe2\x80\xa6 https://t.co/c780Eb9jQs'",https://twitter.com/PTI_News/status/1603615719836393472,11,123,1.34
2022-12-16,b'Common University Entrance Test (CUET) 2023 to be conducted from May 21 to 31: National Testing Agency',https://twitter.com/PTI_News/status/1603615702589485057,21,154,1.75
2022-12-16,"b'India should be focussing on manufacturing, newer areas of services sector: Finance Minister Nirmala Sitharaman'",https://twitter.com/PTI_News/status/1603609766218985472,50,659,7.09
2022-12-16,b'Suspected long drawn recession in West gives a chance to draw companies to India: Finance Minister Nirmala Sitharaman',https://twitter.com/PTI_News/status/1603608759821295616,34,558,5.92
2022-12-16,"b'No matter what, people like us will stay positive: Shahrukh Khan amid protests against movie  \xe2\x80\x98Pathan\xe2\x80\x99'",https://twitter.com/PTI_News/status/1603607539119116288,21,204,2.25
2022-12-16,"b'Sensex declines 385.38 points to 61,413.65 in early trade; Nifty dips 115.35 points to 18,299.55'",https://twitter.com/PTI_News/status/1603602317462622208,6,98,1.04
2022-12-16,b'Rupee falls 4 paise to 82.80 against US dollar in early trade',https://twitter.com/PTI_News/status/1603599113458659328,37,515,5.52
2022-12-16,"b'Malaysia: Around 50 people feared buried after landslide hits campsite outside Kuala Lumpur early Friday, says official'",https://twitter.com/PTI_News/status/1603560358706573312,17,161,1.78
2022-12-15,"b'European Union approves new sanctions against Russia over Ukraine war, reports AP'",https://twitter.com/PTI_News/status/1603493686041792513,15,157,1.72
2022-12-15,b'India declares candidature for UN Security Council membership for 2028-29 term: EAM S Jaishankar',https://twitter.com/PTI_News/status/1603451227639275520,146,1897,20.43
2022-12-15,"b'Cinema vehicle for people of different colours, castes and religions to better understand each other: Shah Rukh Kha\xe2\x80\xa6 https://t.co/Pr6k6bytgZ'",https://twitter.com/PTI_News/status/1603449632037941248,41,171,2.12
2022-12-15,b'Income Tax officials raid 42 locations linked to some Malayalam movie producers: Official source',https://twitter.com/PTI_News/status/1603449531760521216,14,205,2.19
2022-12-15,"b'Engineering entrance exam JEE-Main to be conducted from Jan 24 to 31, except on Republic Day: National Testing Agency'",https://twitter.com/PTI_News/status/1603438768773795840,8,138,1.46
2022-12-15,"b'Bihar hooch tragedy: BJP leader Ravi Shankar Prasad slams CM Nitish Kumar for his ""jo piyega, woh marega"" remark, s\xe2\x80\xa6 https://t.co/tnvJvFEPDP'",https://twitter.com/PTI_News/status/1603438677547356166,16,143,1.59
2022-12-15,"b'No matter what, people like us will stay positive: Shahrukh Khan amid protests against movie  \xe2\x80\x98Pathan\xe2\x80\x99'",https://twitter.com/PTI_News/status/1603434852333879298,24,373,3.97
2022-12-15,b'Imports rise to USD 55.88 billion in November against USD 53 billion in same month last year',https://twitter.com/PTI_News/status/1603424404980920321,24,363,3.87
2022-12-15,"b""India's exports record a flat growth at USD 31.99 billion in November as against USD 31.8 billion in the same month last year: Govt data""",https://twitter.com/PTI_News/status/1603424076646993922,19,156,1.75
2022-12-15,b'BJP MP Tejasvi Surya urges Centre to consider making financial literacy part of school and college education system\xe2\x80\xa6 https://t.co/WAdICtA8Wb',https://twitter.com/PTI_News/status/1603420432085921792,721,6447,71.68
2022-12-15,b'Armies of India and Nepal will carry out 2-week mega military exercise beginning Friday to boost interoperability i\xe2\x80\xa6 https://t.co/nwKttYd6Oo',https://twitter.com/PTI_News/status/1603419731427758080,12,106,1.18
2022-12-15,"b'There has been ""substantive decrease"" in defection cases after anti-defection law was implemented, and there is no\xe2\x80\xa6 https://t.co/NU0apYhhL1'",https://twitter.com/PTI_News/status/1603419720639983616,6,88,0.94
2022-12-15,"b'Second session of JEE-Main, 2023, to be held in April: National Testing Agency'",https://twitter.com/PTI_News/status/1603418920374845442,6,124,1.3
2022-12-15,"b'Cinema vehicle for people of different colours, castes and religions to better understand each other: Shah Rukh Kha\xe2\x80\xa6 https://t.co/FRaqfepJeR'",https://twitter.com/PTI_News/status/1603418827160625152,51,195,2.46
2022-12-15,b'Applications for JEE-Main 2023 to be open from December 15 to January 12: National Testing Agency',https://twitter.com/PTI_News/status/1603418688845070336,6,108,1.14
2022-12-15,"b'Engineering entrance exam JEE-Main to be conducted from Jan 24 to 31, except on Republic Day: National Testing Agency'",https://twitter.com/PTI_News/status/1603418678531608577,10,110,1.2
2022-12-15,"b'We cannot let another ""9/11 of New York"" or ""26/11 of Mumbai"" happen again, EAM Jaishankar says at UNSC meeting on terrorism'",https://twitter.com/PTI_News/status/1603418087520206848,68,967,10.35
2022-12-15,"b'Jaishankar laments evidence-backed proposals on terrorism are put on hold without assigning adequate reason, in veiled reference to China'",https://twitter.com/PTI_News/status/1603417396466761728,10,110,1.2
2022-12-15,"b'No matter what, people like us will stay positive: Shahrukh Khan amid protests against movie  \xe2\x80\x98Pathan\xe2\x80\x99'",https://twitter.com/PTI_News/status/1603416784928854016,14,266,2.8
2022-12-15,"b'EAM Jaishankar says contemporary epicentre of terrorism remains very much alive and active, in an apparent reference to Pakistan'",https://twitter.com/PTI_News/status/1603416672161132545,12,108,1.2
2022-12-15,"b'Terrorism is an existential threat to international peace and security. It knows no borders, nationality, or race: EAM S Jaishankar at UNSC'",https://twitter.com/PTI_News/status/1603415418051649538,16,120,1.36
2022-12-15,b'Central Consumer Protection Authority seeks explanation from Flipkart on sale of acid on its platform: Sources',https://twitter.com/PTI_News/status/1603414683926417408,16,215,2.31
2022-12-15,b'Bengal does not bow its head or seek alms: Mamata Banerjee at Kolkata film festival',https://twitter.com/PTI_News/status/1603384045244940288,18,482,5.0
2022-12-15,"b'Bengal fights for humanity, unity, diversity and integration: CM Mamata Banerjee at Kolkata film festival'",https://twitter.com/PTI_News/status/1603383545040232455,0,52,0.52
2022-12-15,"b'Cinema vehicle for people of different colours, castes and religions to better understand each other: Shah Rukh Kha\xe2\x80\xa6 https://t.co/GLQBLcOvne'",https://twitter.com/PTI_News/status/1603382593302548481,98,496,5.94
2022-12-15,b'Cinema is best place to sustain a counter-narrative that speaks to larger nature of humankind: Shah Rukh Khan at Kolkata film festival',https://twitter.com/PTI_News/status/1603381959463677952,94,561,6.55
2022-12-15,"b""Cinema brings to the fore humanity's immense capacity for compassion, unity and brotherhood: Shah Rukh Khan at Kolkata film festival""",https://twitter.com/PTI_News/status/1603380695635615744,81,461,5.42
2022-12-15,"b'Social media often driven by certain narrowness, making it divisive and destructive: Shah Rukh Khan at Kolkata film festival'",https://twitter.com/PTI_News/status/1603379081050890240,110,645,7.55
2022-12-15,"b'Observing that right to life includes right to health, Delhi High Court directs insurance regulator to call meeting\xe2\x80\xa6 https://t.co/CyXOFMayyr'",https://twitter.com/PTI_News/status/1603378722341793793,10,78,0.88
2022-12-15,"b'No matter what, people like us will stay positive: Shahrukh Khan amid protests against movie  \xe2\x80\x98Pathan\xe2\x80\x99'",https://twitter.com/PTI_News/status/1603376513424166912,90,949,10.39
2022-12-15,"b'The government has spent a total of Rs 3,723.38 crore on advertisement of its policies and programmes over the past\xe2\x80\xa6 https://t.co/xBx83QKmTg'",https://twitter.com/PTI_News/status/1603373156601061376,31,204,2.35
2022-12-15,"b""Elephant dies of electrocution in Khanpur forest range of Uttarakhand's Haridwar district: Forest official""",https://twitter.com/PTI_News/status/1603367787056943104,3,125,1.28
2022-12-15,"b""Delhi LG approves police's proposal to appoint special public prosecutor in Shraddha Walkar murder case: Raj Niwas officials to PTI""",https://twitter.com/PTI_News/status/1603348237502492672,22,284,3.06
2022-12-15,"b""Delhi HC reserves verdict on batch of pleas challenging Centre's Agnipath scheme for recruitment in armed forces""",https://twitter.com/PTI_News/status/1603346474816876544,4,134,1.38
2022-12-15,"b'Nirav Modi, wanted in India to stand trial on fraud and money laundering charges, loses bid to appeal against extra\xe2\x80\xa6 https://t.co/5lS6EkNgIc'",https://twitter.com/PTI_News/status/1603339090925346816,42,501,5.43
2022-12-15,b'Rupee drops 27 paise to close at 82.76 (provisional) against US dollar',https://twitter.com/PTI_News/status/1603332293195886592,24,268,2.92
2022-12-15,"b'Sensex plummets 878.88 points to end at 61,799.03; Nifty tumbles 245.40 points to 18,414.90'",https://twitter.com/PTI_News/status/1603331874654654464,5,168,1.73
2022-12-15,"b'Bones found in Mehrauli forest area belong to Shraddha Walkar, DNA matches with her father: Police'",https://twitter.com/PTI_News/status/1603299064426033152,71,854,9.25
2022-12-15,b'West Delhi acid attack: DCW issues notice to two e-commerce portals for selling acid',https://twitter.com/PTI_News/status/1603295205888733184,41,409,4.5
2022-12-15,"b""India's first innings ends at 404 on day two of first Test against Bangladesh #INDvsBAN""",https://twitter.com/PTI_News/status/1603290338650918912,12,187,1.99
2022-12-15,b'Kane Williamson steps down as New Zealand Test captain but will continue to lead ODI and T20 teams; Tim Southee rep\xe2\x80\xa6 https://t.co/SSQLno6a9u',https://twitter.com/PTI_News/status/1603279848482701312,2,97,0.99
2022-12-15,"b""Stampede case: West Bengal govt withdraws plea seeking FIR against BJP's Suvendu Adhikari from SC""",https://twitter.com/PTI_News/status/1603279764998848512,10,279,2.89
2022-12-15,b'Stampede case: SC asks West Bengal to move Calcutta HC chief justice for modification of HC order protecting BJP leader Adhikari',https://twitter.com/PTI_News/status/1603278758571835392,10,149,1.59
2022-12-15,b'Rajya Sabha adjourned again for 15 minutes amid uproar by opposition after chair rejects their adjournment notices on various issues',https://twitter.com/PTI_News/status/1603272969685716992,11,126,1.37
2022-12-15,b'Rajya Sabha adjourned for 15 minutes as opposition members raise uproar after chair rejects their adjournment notices on various issues',https://twitter.com/PTI_News/status/1603268941815508992,8,125,1.33
2022-12-15,"b""HC reserves order on Uddhav Thackeray's plea challenging single judge ruling dismissing plea against freezing Shiv Sena name, poll symbol""",https://twitter.com/PTI_News/status/1603267432160047104,11,256,2.67
2022-12-15,b'Fire breaks out in multi-storey residential building in Currey Road area of central Mumbai: Official',https://twitter.com/PTI_News/status/1603263824106516480,10,200,2.1
2022-12-15,"b'Union Home Secretary Ajay Bhalla to hold meeting with civil aviation ministry, airlines on the issue of crowding at Delhi, Mumbai airports'",https://twitter.com/PTI_News/status/1603248972046692352,18,271,2.89
2022-12-15,"b'Sensex declines 186.74 points to 62,491.17 in early trade; Nifty dips 51.95 points to 18,608.35'",https://twitter.com/PTI_News/status/1603240330807062528,3,98,1.01
2022-12-15,b'Rupee declines 15 paise to 82.64 against US dollar in early trade',https://twitter.com/PTI_News/status/1603239406814769153,27,502,5.29
2022-12-15,"b'India sees a single day rise of 200 new Covid cases; active cases declined fom\xc2\xa03,846 to 3,767:\xc2\xa0Union health ministry'",https://twitter.com/PTI_News/status/1603238064851406848,5,164,1.69
2022-12-15,"b'5,000 CCTVs have been installed in 16 cities with a view to ensure people\xe2\x80\x99s safety: UP govt'",https://twitter.com/PTI_News/status/1603236051505422338,108,1504,16.12
2022-12-14,"b'France, UK reiterate support for India as permanent UNSC member'",https://twitter.com/PTI_News/status/1603166911029645312,77,1368,14.45
2022-12-14,"b'Mbappe, France advance to World Cup final, beat Morocco 2-0'",https://twitter.com/PTI_News/status/1603136116382892032,13,306,3.19
2022-12-14,"b""UN Economic &amp; Social Council votes to immediately oust Iran from the UN's premiere global body fighting for gender\xe2\x80\xa6 https://t.co/ZWCnuRgXNF""",https://twitter.com/PTI_News/status/1603130495864229888,11,93,1.04
2022-12-14,"b""All 5 newly-elected AAP MLAs from Gujarat meet party's national convenor and Delhi CM Arvind Kejriwal at his residence in New Delhi""",https://twitter.com/PTI_News/status/1603085102455848960,17,188,2.05
2022-12-14,b'BJP MP Gautam Gambhir demands public execution of person who threw acid on 17-yr-old girl in Delhi while she was on her way to school',https://twitter.com/PTI_News/status/1603080905987215360,1150,10151,113.01
2022-12-14,"b""Former RBI governor Raghuram Rajan, who joined Rahul Gandhi's Bharat Jodo Yatra today, says next year will be diffi\xe2\x80\xa6 https://t.co/9PCcWW1iNm""",https://twitter.com/PTI_News/status/1603074781418385408,139,846,9.85
2022-12-14,"b""Kerala HC says woman's right to reproductive choice is part of her personal liberty under Article 21, allows medica\xe2\x80\xa6 https://t.co/IbB5UafT90""",https://twitter.com/PTI_News/status/1603070586065854464,18,165,1.83
2022-12-14,"b""Australia beat India by 21 runs in the third women's T20 International to take 2-1 lead in five-match series""",https://twitter.com/PTI_News/status/1603069158329286656,9,194,2.03
2022-12-14,"b""Congress slams BJP for its criticism of former RBI governor Raghuram Rajan after he joined 'Bharat Jodo Yatra, says\xe2\x80\xa6 https://t.co/gSUoarI3ML""",https://twitter.com/PTI_News/status/1603065214483603464,401,2338,27.39
2022-12-14,b'Single fathers in Haryana govt can now take up to 2 years off over their entire service period to take care of thei\xe2\x80\xa6 https://t.co/DUyScuGMo5',https://twitter.com/PTI_News/status/1603062614057447424,89,629,7.18
2022-12-14,"b""Madhya Pradesh Home Minister Narottam Mishra objects to actor Deepika Padukone's costume in song of Bollywood film\xe2\x80\xa6 https://t.co/J00Sr2v9fl""",https://twitter.com/PTI_News/status/1603061355170275331,12,152,1.64
2022-12-14,"b'At UNSC debate, EAM Jaishankar says multilateral platforms are being misused to justify and protect perpetrators of terrorism'",https://twitter.com/PTI_News/status/1603053466473025536,13,158,1.71
2022-12-14,b'Knock on effects of conflict situations underscored necessity for more broad based global governance: EAM Jaishankar at UNSC open debate',https://twitter.com/PTI_News/status/1603053297807503360,11,91,1.02
2022-12-14,b'Union Home Minister Amit Shah asks Karnataka and Maharashtra to form six-member team with ministers from both state\xe2\x80\xa6 https://t.co/0e09RGiGuj',https://twitter.com/PTI_News/status/1603053131704635397,23,270,2.93
2022-12-14,"b'At UNSC open debate on reforms, EAM S Jaishankar calls for honest conversation about effectiveness of multilateral institutions'",https://twitter.com/PTI_News/status/1603052963487883264,7,104,1.11
2022-12-14,"b""As home minister, I appeal to opposition parties in Maharashtra and Karnataka not to politicise states' border issue: Amit Shah""",https://twitter.com/PTI_News/status/1603045578824249346,108,1384,14.92
2022-12-14,"b'Maharashtra-Karnataka border row: Issues can be settled only by constitutional methods, not on road, says Home Minister Amit Shah'",https://twitter.com/PTI_News/status/1603044486963089408,8,216,2.24
2022-12-14,"b'When Akshardham faced terrorist attack in 2002, Pramukh Swami Maharaj asked me if the chief minister\xe2\x80\x99s residence wa\xe2\x80\xa6 https://t.co/z9ZpeLJ7mc'",https://twitter.com/PTI_News/status/1603044403114758145,19,228,2.47
2022-12-14,b'Three killed in stampede in blanket distribution programme attended by BJP leader Suvendu Adhikari in Bengal: Police',https://twitter.com/PTI_News/status/1603044234994425856,27,247,2.74
2022-12-14,b'Gujarat: PM Narendra Modi launches centenary celebrations of Swaminarayan sect leader late Pramukh Swami Maharaj',https://twitter.com/PTI_News/status/1603042893115293696,2,58,0.6
2022-12-14,"b""Karnataka HC imposes fine of Rs 5 lakh on state govt for its alleged 'delaying tactics' over conducting Zilla Panch\xe2\x80\xa6 https://t.co/6KPIDCbRus""",https://twitter.com/PTI_News/status/1603039285921615873,18,149,1.67
2022-12-14,"b""Mahatma Gandhi's bust unveiled by External Affairs Minister S Jaishankar and UN chief Antonio Guterres at United Nations headquarters""",https://twitter.com/PTI_News/status/1603035508539797504,57,657,7.14
2022-12-14,b'More than 4.21 lakh sanctioned seats in engineering colleges across country remained vacant in academic year 2021-2\xe2\x80\xa6 https://t.co/2mQ16HjUz4',https://twitter.com/PTI_News/status/1603034922964627456,39,244,2.83
2022-12-14,b'Congress general secretary K C Venugopal says party has not given clean chit to three leaders of its Rajasthan unit\xe2\x80\xa6 https://t.co/vMjywGldIo',https://twitter.com/PTI_News/status/1603032237326315520,14,143,1.57
2022-12-14,b'Centre has not received any information from state governments about deadlocks between university vice-chancellors\xe2\x80\xa6 https://t.co/EfEFnCUL5d',https://twitter.com/PTI_News/status/1603025610686705665,2,102,1.04
2022-12-14,b'Delhi court sends businessman Amit Arora to two-week judicial custody in connection with money laundering probe int\xe2\x80\xa6 https://t.co/0eC6ZXUelK',https://twitter.com/PTI_News/status/1603018983460208640,15,113,1.28
2022-12-14,b'Parliament passes bill to rename New Delhi International Arbitration Centre as India International Arbitration Centre',https://twitter.com/PTI_News/status/1603005895218122752,41,832,8.73
2022-12-14,b'Uttar Pradesh Congress leader Ajay Rai: Gandhi-Nehru family has old relations with Amethi...no one can weaken it. R\xe2\x80\xa6 https://t.co/RrQCO0FYbZ',https://twitter.com/PTI_News/status/1603002623136669696,9,292,3.01
2022-12-14,b'Acid attack survivor and activist Laxmi Agarwal says she will extend all possible assistance to 17-year-old girl wh\xe2\x80\xa6 https://t.co/FB2hYUKyEY',https://twitter.com/PTI_News/status/1603002203597262848,26,191,2.17
2022-12-14,b'Nine Kashmiri Pandits killed by terrorists in Jammu and Kashmir since 2020: Union Minister of State for Home Nityanand Rai in Rajya Sabha',https://twitter.com/PTI_News/status/1603001364770324485,29,152,1.81
2022-12-14,b'No coercive action against CBI officers in custodial death of Birbhum massacre accused: HC to West Bengal CID',https://twitter.com/PTI_News/status/1602995912288403456,15,209,2.24
2022-12-14,b'Students with four-year undergraduate degree can directly pursue Ph.D programmes: UGC chairman Jagadesh Kumar',https://twitter.com/PTI_News/status/1602991884736942080,643,6103,67.46
2022-12-14,"b'SC warns it will come down ""very hard"" on those who vandalised courts and disrupted proceedings in some districts o\xe2\x80\xa6 https://t.co/ZiGw2Mkpcj'",https://twitter.com/PTI_News/status/1602991549046226944,9,99,1.08
2022-12-14,b'Universities can decide whether to offer three-year Honours degree or four-year undergraduate programme: UGC chairman Jagadesh Kumar',https://twitter.com/PTI_News/status/1602991130165248001,18,169,1.87
2022-12-14,b'Police have arrested three out of five suspected shooters involved in killing of cloth merchant in Jalandhar distri\xe2\x80\xa6 https://t.co/X2am8iFwO0',https://twitter.com/PTI_News/status/1602991046258196480,12,79,0.91
2022-12-14,"b""3-year undergraduate courses won't be discontinued until 4-year programme fully implemented: UGC chairman Jagadesh Kumar to PTI""",https://twitter.com/PTI_News/status/1602990626328707072,44,244,2.88
2022-12-14,b'NIA has so far registered 497 cases of terrorism and judgment has been pronounced in 67 cases of which conviction h\xe2\x80\xa6 https://t.co/4aeEfZX2Dg',https://twitter.com/PTI_News/status/1602990459206266880,19,168,1.87
2022-12-14,b'Civil Aviation Minister Jyotiraditya Scindia says all agencies have swung into action in last 24-36 hours to mitiga\xe2\x80\xa6 https://t.co/yp25jG3eO2',https://twitter.com/PTI_News/status/1602982656320626688,13,163,1.76
2022-12-14,"b'West Delhi acid attack: Delhi LG seeks report from police chief on incident, including info on how acid was procured despite ban'",https://twitter.com/PTI_News/status/1602982623147876353,4,108,1.12
2022-12-14,b'Govt claims in Rajya Sabha that it has saved Indian banks from Rs 3 lakh crore of NPAs by helping clear pending roa\xe2\x80\xa6 https://t.co/eeUsjd4X3G',https://twitter.com/PTI_News/status/1602982154136219648,62,608,6.7
2022-12-14,b'No fear of stagflation as India is fastest growing economy with low inflation level: FM in Lok Sabha',https://twitter.com/PTI_News/status/1602976951622565888,47,595,6.42
2022-12-14,"b'Bihar BJP leaders, including Union minister Giriraj Singh, ask CM Nitish Kumar to reconsider prohibition policy in\xe2\x80\xa6 https://t.co/CKpq3J1rTd'",https://twitter.com/PTI_News/status/1602976029945262081,19,130,1.49
2022-12-14,b'Rupee rises 15 paise to close at 82.45 (provisional) against US dollar',https://twitter.com/PTI_News/status/1602970240295481344,6,175,1.81
2022-12-14,"b'Sensex climbs 144.61 points to settle at 62,677.91; Nifty advances 52.30 points to 18,660.30'",https://twitter.com/PTI_News/status/1602969653583564802,8,85,0.93
2022-12-14,b'Gross NPAs of banks came down drastically to 7.28 pc by March 2022 due to various measures taken by govt: FM in Lok Sabha',https://twitter.com/PTI_News/status/1602968396777558016,45,478,5.23
2022-12-14,b'54 pc of capex target of Rs 7.5 lakh crore for FY23 announced in Budget was utilised in first 6 months of the fiscal: FM in Lok Sabha',https://twitter.com/PTI_News/status/1602967557392445440,7,104,1.11
2022-12-14,"b'Indian rupee is strengthening against other currencies, says Finance Minister'",https://twitter.com/PTI_News/status/1602964619559309312,112,1801,19.13
2022-12-14,b'Govt to further bring down inflation; constantly watching price situation of essential commodities: FM in Lok Sabha',https://twitter.com/PTI_News/status/1602964033040023559,7,103,1.1
2022-12-14,"b'We will be able to meet fiscal deficit target of 6.4 per cent of GDP for current fiscal,  says Finance Minister in Lok Sabha'",https://twitter.com/PTI_News/status/1602963025795108864,12,116,1.28
2022-12-14,b'No waiting period for those who desire to adopt child having special needs and also from immediate placement catego\xe2\x80\xa6 https://t.co/2Rt4dhn1sO',https://twitter.com/PTI_News/status/1602961768187559936,9,85,0.94
2022-12-14,b'Demand for MGNREGA is coming down in recent past; it is demand-driven scheme: FM in Lok Sabha',https://twitter.com/PTI_News/status/1602960341033709568,21,406,4.27
2022-12-14,b'Finance Minister Nirmala Sitharaman hints at one more Supplementary Demands for Grants for FY23 in Budget session',https://twitter.com/PTI_News/status/1602959923150667776,11,172,1.83
2022-12-14,"b'India has to work on becoming self-sufficient in fertiliser production, says Finance Minister Nirmala Sitharaman in Lok Sabha'",https://twitter.com/PTI_News/status/1602957488181350400,7,169,1.76
2022-12-14,"b'Forex reserves one of the largest; provide adequate buffer against global spillovers: FM in Lok Sabha, quoting World Bank report'",https://twitter.com/PTI_News/status/1602957070654795777,12,96,1.08
2022-12-14,"b'Two bike riders attacked a 17-year-old girl with acid-like substance near Uttam Nagar in west Delhi on Wednesday, p\xe2\x80\xa6 https://t.co/PL9U9kktfG'",https://twitter.com/PTI_News/status/1602925018178269188,22,145,1.67
