Created At,Tweet,TweetLink,RetweetCount,LikeCount,EngagementRate
2022-12-20,b'Kerala | #BirdFlu outbreak in parts of Kottayam\n\nThe authorities have also banned the transportation and sale of bi\xe2\x80\xa6 https://t.co/s41hoVO8mN',https://twitter.com/DDNewsLive/status/1605004628218634240,13,47,0.6
2022-12-20,b'#G20India | First Joint Finance and Health Task Force Meeting under India\xe2\x80\x99s #G20Presidency to be held virtually tod\xe2\x80\xa6 https://t.co/XfYHfPyPOD',https://twitter.com/DDNewsLive/status/1604998264004059136,9,38,0.47
2022-12-19,b'\xe0\xa4\xa6\xe0\xa5\x8b \xe0\xa4\x9f\xe0\xa5\x82\xe0\xa4\x95 : \xe0\xa4\xab\xe0\xa4\xbf\xe0\xa4\xb0 \xe0\xa4\xb5\xe0\xa5\x80\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xb5\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xae\n\n@AshokShrivasta6 \n\nWatch: https://t.co/IQalZSXNY2 https://t.co/KNrbvqvdue',https://twitter.com/DDNewsLive/status/1604906676641202176,7,46,0.53
2022-12-19,b'RT @DDIndialive: @MoHUA_India @NITIAayog @Praveen2014IAS @CMOGuj @Bhupendrapbjp @g20org @Munmun_Bhat @amitabhk87 @harshvshringla What is th\xe2\x80\xa6',https://twitter.com/DDNewsLive/status/1604895339190050816,22,0,0.22
2022-12-19,b'RT @DDIndialive: @MoHUA_India @NITIAayog @Praveen2014IAS @CMOGuj @Bhupendrapbjp @g20org @Munmun_Bhat @amitabhk87 @harshvshringla How can In\xe2\x80\xa6',https://twitter.com/DDNewsLive/status/1604895330621063168,19,0,0.19
2022-12-19,"b""RT @MIB_India: Read the special mentions &amp; inspirational stories from November, 2022 episode of PM @narendramodi's #MannKiBaat program, in\xe2\x80\xa6""",https://twitter.com/DDNewsLive/status/1604890789812658176,103,0,1.03
2022-12-19,b'RT @DDIndialive: @MoHUA_India @NITIAayog @Praveen2014IAS @CMOGuj @Bhupendrapbjp @g20org @Munmun_Bhat @amitabhk87 @harshvshringla Will Ahmed\xe2\x80\xa6',https://twitter.com/DDNewsLive/status/1604888482920513536,23,0,0.23
2022-12-19,b'RT @DDIndialive: @MoHUA_India @NITIAayog @Praveen2014IAS @CMOGuj @Bhupendrapbjp @g20org @Munmun_Bhat @amitabhk87 @harshvshringla How will #\xe2\x80\xa6',https://twitter.com/DDNewsLive/status/1604888471746662400,22,0,0.22
2022-12-19,b'RT @DDIndialive: @MoHUA_India @NITIAayog @Praveen2014IAS @CMOGuj @Bhupendrapbjp @g20org @Munmun_Bhat @amitabhk87 @harshvshringla Watch Ahme\xe2\x80\xa6',https://twitter.com/DDNewsLive/status/1604888438913867776,22,0,0.22
2022-12-19,b'RT @DDIndialive: @MoHUA_India @NITIAayog @Praveen2014IAS @CMOGuj @Bhupendrapbjp @g20org @Munmun_Bhat @amitabhk87 @harshvshringla Why is cit\xe2\x80\xa6',https://twitter.com/DDNewsLive/status/1604883046917763072,21,0,0.21
