Created At,Tweet,TweetLink,RetweetCount,LikeCount,EngagementRate
2022-12-20,"b'General Anil Chauhan, Chief of Defence Staff and Secretary, Department of Military Affairs along with his wife Anup\xe2\x80\xa6 https://t.co/6sXGsekTg9'",https://twitter.com/ANI/status/1605172558558793729,25,462,4.87
2022-12-20,b'Telangana | BRS MLA Rohith Reddy appeared before Enforcement Directorate (ED) in Hyderabad for the second consecuti\xe2\x80\xa6 https://t.co/AFDQEnuXU1',https://twitter.com/ANI/status/1605171825977487361,7,95,1.02
2022-12-20,"b""The condition in which he (Punjab CM Mann) used to come to Parliament, in the same condition he's in Punjab. An ine\xe2\x80\xa6 https://t.co/if0Qp57Mco""",https://twitter.com/ANI/status/1605171545889837057,62,462,5.24
2022-12-20,"b""The occurrence of 'love jihad' can be seen on a large scale in Maharashtra. An appropriate decision will be taken i\xe2\x80\xa6 https://t.co/wJxvE4bGOt""",https://twitter.com/ANI/status/1605171260157472774,124,964,10.88
2022-12-20,b'The first session of the 14th Legislative Assembly of Himachal Pradesh which was scheduled to be held on December 2\xe2\x80\xa6 https://t.co/r96AsVQ3Cu',https://twitter.com/ANI/status/1605170830757220353,8,56,0.64
2022-12-20,"b'#WATCH | PM Narendra Modi attended a millet-exclusive lunch at the Parliament House, earlier today\xe2\x80\xa6 https://t.co/FLbZBVG2WK'",https://twitter.com/ANI/status/1605169659661410304,44,254,2.98
2022-12-20,b'RT @ANI_MP_CG_RJ: Rajasthan | Accused Anuj Sharma (who murdered his aunt by hitting her with a hammer and chopped her body into pieces) has\xe2\x80\xa6',https://twitter.com/ANI/status/1605169265354891267,10,0,0.1
2022-12-20,b'People have given a mandate to BJP and Balasahebanchi Shiv Sena in gram panchayat polls.  I want to assure people t\xe2\x80\xa6 https://t.co/jiKA6z1SRF',https://twitter.com/ANI/status/1605169017190518784,64,727,7.91
2022-12-20,"b'We raided the godown and recovered 8,000 litres of liquor. The godown is in the name of one Raj Kumar Sharma and cu\xe2\x80\xa6 https://t.co/D2WpYPDtG6'",https://twitter.com/ANI/status/1605167965220896768,9,75,0.84
2022-12-20,"b""Bihar Police recovered 8,000 litres of liquor from a godown in Patna's Paliganj\n \nIn the morning, we stopped a car\xe2\x80\xa6 https://t.co/zqJi8jURTf""",https://twitter.com/ANI/status/1605167956484202496,34,263,2.97
2022-12-20,"b""In November, we passed an ordinance to give 27% reservation to OBC, it's now with the Governor. We requested the go\xe2\x80\xa6 https://t.co/PRYtg3qIJm""",https://twitter.com/ANI/status/1605166898227748864,18,136,1.54
